Timestamp,Response,Intensity,Experiment
1740740058383.005,NoShot,3.0,OptimalMoment; current_hole_y=490.00; predicted_hole_y=310.00,
1740740058420.024,NoShot,3.0,OptimalMoment; current_hole_y=480.00; predicted_hole_y=300.00,
1740740058457.8115,NoShot,3.0,OptimalMoment; current_hole_y=470.00; predicted_hole_y=290.00,
1740740058494.8882,1,3.0,FootPedalPress,
1740740058494.8882,NoShot,3.0,OptimalMoment; current_hole_y=460.00; predicted_hole_y=280.00,
1740740058533.9082,NoShot,3.0,OptimalMoment; current_hole_y=450.00; predicted_hole_y=270.00,
1740740058573.7864,NoShot,3.0,OptimalMoment; current_hole_y=440.00; predicted_hole_y=260.00,
1740740058612.1104,NoShot,3.0,OptimalMoment; current_hole_y=430.00; predicted_hole_y=250.00,
1740740058651.4385,NoShot,3.0,OptimalMoment; current_hole_y=420.00; predicted_hole_y=240.00,
1740740060180.4092,NoShot,3.0,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1740740060218.9568,NoShot,3.0,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1740740060262.9622,NoShot,3.0,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1740740060299.8381,NoShot,3.0,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1740740060337.15,NoShot,3.0,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1740740060381.7805,NoShot,3.0,OptimalMoment; current_hole_y=110.00; predicted_hole_y=290.00,
1740740060419.6873,NoShot,3.0,OptimalMoment; current_hole_y=120.00; predicted_hole_y=300.00,
1740740060458.7915,,3.0,PlayerShoot; current_hole_y=120.00; predicted_hole_y=300.00; optimal=True,Score=-2.00; 
1740740060496.2617,NoShot,3.0,OptimalMoment; current_hole_y=140.00; predicted_hole_y=320.00,
1740740060534.248,NoShot,3.0,OptimalMoment; current_hole_y=150.00; predicted_hole_y=330.00,
1740740062171.569,,3.0,ComputerShoot,
1740740062325.8333,NoShot,3.0,OptimalMoment; current_hole_y=510.00; predicted_hole_y=330.00,
1740740062367.44,NoShot,3.0,OptimalMoment; current_hole_y=500.00; predicted_hole_y=320.00,
1740740062411.4902,NoShot,3.0,OptimalMoment; current_hole_y=490.00; predicted_hole_y=310.00,
1740740062449.1409,NoShot,3.0,OptimalMoment; current_hole_y=480.00; predicted_hole_y=300.00,
1740740062487.375,NoShot,3.0,OptimalMoment; current_hole_y=470.00; predicted_hole_y=290.00,
1740740062524.654,NoShot,3.0,OptimalMoment; current_hole_y=460.00; predicted_hole_y=280.00,
1740740062567.021,NoShot,3.0,OptimalMoment; current_hole_y=450.00; predicted_hole_y=270.00,
1740740062610.9172,NoShot,3.0,OptimalMoment; current_hole_y=440.00; predicted_hole_y=260.00,
1740740062654.6292,NoShot,3.0,OptimalMoment; current_hole_y=430.00; predicted_hole_y=250.00,
1740740062695.9346,NoShot,3.0,OptimalMoment; current_hole_y=420.00; predicted_hole_y=240.00,
1740740064171.1477,,3.0,PlayerShoot; current_hole_y=70.00; predicted_hole_y=210.00; optimal=False,Score=8.00; 
1740740064246.4119,NoShot,3.0,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1740740064287.2554,NoShot,3.0,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1740740064332.0989,NoShot,3.0,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1740740064376.1897,NoShot,3.0,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1740740064416.0925,NoShot,3.0,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1740740064455.3625,NoShot,3.0,OptimalMoment; current_hole_y=110.00; predicted_hole_y=290.00,
1740740064492.2898,NoShot,3.0,OptimalMoment; current_hole_y=120.00; predicted_hole_y=300.00,
1740740064529.5798,NoShot,3.0,OptimalMoment; current_hole_y=130.00; predicted_hole_y=310.00,
1740740064567.6255,NoShot,3.0,OptimalMoment; current_hole_y=140.00; predicted_hole_y=320.00,
1740740064612.3694,NoShot,3.0,OptimalMoment; current_hole_y=150.00; predicted_hole_y=330.00,
1740740064687.052,,3.0,VibrationSent,
1740740065791.6655,1,3.0,FootPedalPress,
1740740066227.4126,,3.0,ComputerShoot,
1740740066312.284,,3.0,PlayerShoot; current_hole_y=540.00; predicted_hole_y=360.00; optimal=False,Score=7.00; 
1740740066389.6248,NoShot,3.0,OptimalMoment; current_hole_y=510.00; predicted_hole_y=330.00,
1740740066428.2874,NoShot,3.0,OptimalMoment; current_hole_y=500.00; predicted_hole_y=320.00,
1740740066471.3875,NoShot,3.0,OptimalMoment; current_hole_y=490.00; predicted_hole_y=310.00,
1740740066512.4072,NoShot,3.0,OptimalMoment; current_hole_y=480.00; predicted_hole_y=300.00,
1740740066549.9917,NoShot,3.0,OptimalMoment; current_hole_y=470.00; predicted_hole_y=290.00,
1740740066595.2078,NoShot,3.0,OptimalMoment; current_hole_y=460.00; predicted_hole_y=280.00,
1740740066632.0198,NoShot,3.0,OptimalMoment; current_hole_y=450.00; predicted_hole_y=270.00,
1740740066669.8428,NoShot,3.0,OptimalMoment; current_hole_y=440.00; predicted_hole_y=260.00,
1740740066712.8186,NoShot,3.0,OptimalMoment; current_hole_y=430.00; predicted_hole_y=250.00,
1740740066752.4631,NoShot,3.0,OptimalMoment; current_hole_y=420.00; predicted_hole_y=240.00,
1740740067859.046,,3.0,VibrationSent,
1740740068260.459,NoShot,3.0,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1740740068297.842,NoShot,3.0,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1740740068337.0503,NoShot,3.0,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1740740068374.469,1,3.0,FootPedalPress,
1740740068375.535,NoShot,3.0,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1740740068418.9504,,3.0,VibrationSent,
1740740068418.9504,NoShot,3.0,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1740740068456.8032,NoShot,3.0,OptimalMoment; current_hole_y=110.00; predicted_hole_y=290.00,
1740740068498.3896,NoShot,3.0,OptimalMoment; current_hole_y=120.00; predicted_hole_y=300.00,
1740740068536.1572,NoShot,3.0,OptimalMoment; current_hole_y=130.00; predicted_hole_y=310.00,
1740740068574.4436,,3.0,PlayerShoot; current_hole_y=130.00; predicted_hole_y=310.00; optimal=True,Score=6.00; 
1740740068612.4443,NoShot,3.0,OptimalMoment; current_hole_y=150.00; predicted_hole_y=330.00,
1740740070213.5232,,3.0,ComputerShoot,
1740740070373.614,NoShot,3.0,OptimalMoment; current_hole_y=510.00; predicted_hole_y=330.00,
1740740070417.7495,NoShot,3.0,OptimalMoment; current_hole_y=500.00; predicted_hole_y=320.00,
1740740070455.6672,NoShot,3.0,OptimalMoment; current_hole_y=490.00; predicted_hole_y=310.00,
1740740070492.6748,NoShot,3.0,OptimalMoment; current_hole_y=480.00; predicted_hole_y=300.00,
1740740070531.3533,NoShot,3.0,OptimalMoment; current_hole_y=470.00; predicted_hole_y=290.00,
1740740070573.1428,NoShot,3.0,OptimalMoment; current_hole_y=460.00; predicted_hole_y=280.00,
1740740070611.0256,NoShot,3.0,OptimalMoment; current_hole_y=450.00; predicted_hole_y=270.00,
1740740070655.0747,,3.0,PlayerShoot; current_hole_y=450.00; predicted_hole_y=270.00; optimal=True,Score=16.00; 
1740740070693.7102,NoShot,3.0,OptimalMoment; current_hole_y=430.00; predicted_hole_y=250.00,
1740740070731.3154,NoShot,3.0,OptimalMoment; current_hole_y=420.00; predicted_hole_y=240.00,
1740740070812.7158,,3.0,VibrationSent,
1740740071581.8926,1,3.0,FootPedalPress,
1740740072283.0518,NoShot,3.0,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1740740072321.9302,NoShot,3.0,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1740740072365.9324,NoShot,3.0,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1740740072411.3247,NoShot,3.0,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1740740072455.7627,NoShot,3.0,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1740740072499.9854,NoShot,3.0,OptimalMoment; current_hole_y=110.00; predicted_hole_y=290.00,
1740740072538.2505,NoShot,3.0,OptimalMoment; current_hole_y=120.00; predicted_hole_y=300.00,
1740740072576.1208,NoShot,3.0,OptimalMoment; current_hole_y=130.00; predicted_hole_y=310.00,
1740740072612.84,NoShot,3.0,OptimalMoment; current_hole_y=140.00; predicted_hole_y=320.00,
1740740072651.1313,NoShot,3.0,OptimalMoment; current_hole_y=150.00; predicted_hole_y=330.00,
1740740072692.7566,,3.0,VibrationSent,
1740740072774.103,,3.0,PlayerShoot; current_hole_y=170.00; predicted_hole_y=350.00; optimal=False,Score=26.00; 
1740740074270.9087,,3.0,ComputerShoot,
1740740074435.6653,NoShot,3.0,OptimalMoment; current_hole_y=510.00; predicted_hole_y=330.00,
1740740074472.5276,NoShot,3.0,OptimalMoment; current_hole_y=500.00; predicted_hole_y=320.00,
1740740074509.9822,NoShot,3.0,OptimalMoment; current_hole_y=490.00; predicted_hole_y=310.00,
1740740074547.62,,3.0,PlayerShoot; current_hole_y=490.00; predicted_hole_y=310.00; optimal=True,Score=25.00; 
1740740074585.7422,NoShot,3.0,OptimalMoment; current_hole_y=470.00; predicted_hole_y=290.00,
1740740074623.705,NoShot,3.0,OptimalMoment; current_hole_y=460.00; predicted_hole_y=280.00,
1740740074660.6165,NoShot,3.0,OptimalMoment; current_hole_y=450.00; predicted_hole_y=270.00,
1740740074700.8328,NoShot,3.0,OptimalMoment; current_hole_y=440.00; predicted_hole_y=260.00,
1740740074744.7883,NoShot,3.0,OptimalMoment; current_hole_y=430.00; predicted_hole_y=250.00,
1740740074783.464,NoShot,3.0,OptimalMoment; current_hole_y=420.00; predicted_hole_y=240.00,
1740740074860.0325,,3.0,VibrationSent,
1740740075584.982,1,3.0,FootPedalPress,
1740740076280.5024,,3.0,VibrationSent,
1740740076318.8193,NoShot,3.0,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1740740076360.4197,NoShot,3.0,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1740740076404.1577,NoShot,3.0,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1740740076448.0667,NoShot,3.0,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1740740076492.2585,NoShot,3.0,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1740740076537.4202,NoShot,3.0,OptimalMoment; current_hole_y=110.00; predicted_hole_y=290.00,
1740740076576.6348,,3.0,PlayerShoot; current_hole_y=110.00; predicted_hole_y=290.00; optimal=True,Score=35.00; 
1740740076614.0085,NoShot,3.0,OptimalMoment; current_hole_y=130.00; predicted_hole_y=310.00,
1740740076651.1685,NoShot,3.0,OptimalMoment; current_hole_y=140.00; predicted_hole_y=320.00,
1740740076689.2573,NoShot,3.0,OptimalMoment; current_hole_y=150.00; predicted_hole_y=330.00,
1740740077546.4927,1,3.0,FootPedalPress,
1740740078331.1973,,3.0,ComputerShoot,
1740740078498.5935,NoShot,3.0,OptimalMoment; current_hole_y=510.00; predicted_hole_y=330.00,
1740740078541.8062,NoShot,3.0,OptimalMoment; current_hole_y=500.00; predicted_hole_y=320.00,
1740740078586.4436,,3.0,VibrationSent,
1740740078586.4436,NoShot,3.0,OptimalMoment; current_hole_y=490.00; predicted_hole_y=310.00,
1740740078624.7896,NoShot,3.0,OptimalMoment; current_hole_y=480.00; predicted_hole_y=300.00,
1740740078662.1108,NoShot,3.0,OptimalMoment; current_hole_y=470.00; predicted_hole_y=290.00,
1740740078700.262,NoShot,3.0,OptimalMoment; current_hole_y=460.00; predicted_hole_y=280.00,
1740740078743.462,NoShot,3.0,OptimalMoment; current_hole_y=450.00; predicted_hole_y=270.00,
1740740078786.6108,NoShot,3.0,OptimalMoment; current_hole_y=440.00; predicted_hole_y=260.00,
1740740078825.4492,,3.0,PlayerShoot; current_hole_y=440.00; predicted_hole_y=260.00; optimal=True,Score=45.00; 
1740740078862.7239,NoShot,3.0,OptimalMoment; current_hole_y=420.00; predicted_hole_y=240.00,
1740740079181.2224,1,3.0,FootPedalPress,
1740740080403.823,NoShot,3.0,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1740740080447.7205,NoShot,3.0,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1740740080492.3362,NoShot,3.0,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1740740080535.968,NoShot,3.0,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1740740080579.549,NoShot,3.0,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1740740080624.92,,3.0,PlayerShoot; current_hole_y=100.00; predicted_hole_y=280.00; optimal=True,Score=55.00; 
1740740080665.4963,NoShot,3.0,OptimalMoment; current_hole_y=120.00; predicted_hole_y=300.00,
1740740080702.9998,NoShot,3.0,OptimalMoment; current_hole_y=130.00; predicted_hole_y=310.00,
1740740080740.235,NoShot,3.0,OptimalMoment; current_hole_y=140.00; predicted_hole_y=320.00,
1740740080781.9841,NoShot,3.0,OptimalMoment; current_hole_y=150.00; predicted_hole_y=330.00,
1740740081065.6877,,3.0,VibrationSent,
1740740081604.063,1,3.0,FootPedalPress,
1740740082409.3962,,3.0,VibrationSent,
1740740082409.3962,,3.0,ComputerShoot,
1740740082579.0361,NoShot,3.0,OptimalMoment; current_hole_y=510.00; predicted_hole_y=330.00,
1740740082622.8289,NoShot,3.0,OptimalMoment; current_hole_y=500.00; predicted_hole_y=320.00,
1740740082664.4746,NoShot,3.0,OptimalMoment; current_hole_y=490.00; predicted_hole_y=310.00,
1740740082701.1733,NoShot,3.0,OptimalMoment; current_hole_y=480.00; predicted_hole_y=300.00,
1740740082738.4067,NoShot,3.0,OptimalMoment; current_hole_y=470.00; predicted_hole_y=290.00,
1740740082779.2715,NoShot,3.0,OptimalMoment; current_hole_y=460.00; predicted_hole_y=280.00,
1740740082817.768,NoShot,3.0,OptimalMoment; current_hole_y=450.00; predicted_hole_y=270.00,
1740740082859.9712,NoShot,3.0,OptimalMoment; current_hole_y=440.00; predicted_hole_y=260.00,
1740740082898.732,,3.0,PlayerShoot; current_hole_y=440.00; predicted_hole_y=260.00; optimal=True,Score=65.00; 
1740740082936.0012,NoShot,3.0,OptimalMoment; current_hole_y=420.00; predicted_hole_y=240.00,
1740740083209.3079,1,3.0,FootPedalPress,
1740740084463.075,NoShot,3.0,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1740740084504.776,NoShot,3.0,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1740740084543.0474,NoShot,3.0,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1740740084586.6582,NoShot,3.0,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1740740084624.1577,NoShot,3.0,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1740740084661.806,NoShot,3.0,OptimalMoment; current_hole_y=110.00; predicted_hole_y=290.00,
1740740084707.019,,3.0,PlayerShoot; current_hole_y=110.00; predicted_hole_y=290.00; optimal=True,Score=75.00; 
1740740084747.3577,NoShot,3.0,OptimalMoment; current_hole_y=130.00; predicted_hole_y=310.00,
1740740084784.415,NoShot,3.0,OptimalMoment; current_hole_y=140.00; predicted_hole_y=320.00,
1740740084822.4255,NoShot,3.0,OptimalMoment; current_hole_y=150.00; predicted_hole_y=330.00,
1740740085126.6384,,3.0,VibrationSent,
1740740085630.9897,1,3.0,FootPedalPress,
1740740086364.0579,,3.0,ComputerShoot,
1740740086475.0874,,3.0,VibrationSent,
1740740086513.0183,NoShot,3.0,OptimalMoment; current_hole_y=510.00; predicted_hole_y=330.00,
1740740086552.2747,NoShot,3.0,OptimalMoment; current_hole_y=500.00; predicted_hole_y=320.00,
1740740086589.5378,NoShot,3.0,OptimalMoment; current_hole_y=490.00; predicted_hole_y=310.00,
1740740086628.1675,NoShot,3.0,OptimalMoment; current_hole_y=480.00; predicted_hole_y=300.00,
1740740086665.8635,NoShot,3.0,OptimalMoment; current_hole_y=470.00; predicted_hole_y=290.00,
1740740086709.7273,NoShot,3.0,OptimalMoment; current_hole_y=460.00; predicted_hole_y=280.00,
1740740086754.9976,NoShot,3.0,OptimalMoment; current_hole_y=450.00; predicted_hole_y=270.00,
1740740086798.004,NoShot,3.0,OptimalMoment; current_hole_y=440.00; predicted_hole_y=260.00,
1740740086837.1233,NoShot,3.0,OptimalMoment; current_hole_y=430.00; predicted_hole_y=250.00,
1740740086875.0654,NoShot,3.0,OptimalMoment; current_hole_y=420.00; predicted_hole_y=240.00,
1740740086949.8142,,3.0,PlayerShoot; current_hole_y=410.00; predicted_hole_y=230.00; optimal=False,Score=85.00; 
1740740088244.3818,,3.0,PlayerShoot; current_hole_y=70.00; predicted_hole_y=210.00; optimal=False,Score=84.00; 
1740740088324.176,NoShot,3.0,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1740740088363.5767,NoShot,3.0,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1740740088400.4216,NoShot,3.0,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1740740088439.6118,NoShot,3.0,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1740740088480.4888,NoShot,3.0,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1740740088518.4397,NoShot,3.0,OptimalMoment; current_hole_y=110.00; predicted_hole_y=290.00,
1740740088556.327,NoShot,3.0,OptimalMoment; current_hole_y=120.00; predicted_hole_y=300.00,
1740740088594.3086,NoShot,3.0,OptimalMoment; current_hole_y=130.00; predicted_hole_y=310.00,
1740740088633.3003,NoShot,3.0,OptimalMoment; current_hole_y=140.00; predicted_hole_y=320.00,
1740740088677.6821,NoShot,3.0,OptimalMoment; current_hole_y=150.00; predicted_hole_y=330.00,
1740740089165.9802,,3.0,VibrationSent,
1740740089511.999,,3.0,VibrationSent,
1740740089759.9333,1,3.0,FootPedalPress,
1740740090281.9155,,3.0,ComputerShoot,
1740740090434.468,NoShot,3.0,OptimalMoment; current_hole_y=510.00; predicted_hole_y=330.00,
1740740090472.782,NoShot,3.0,OptimalMoment; current_hole_y=500.00; predicted_hole_y=320.00,
1740740090517.9236,NoShot,3.0,OptimalMoment; current_hole_y=490.00; predicted_hole_y=310.00,
1740740090556.9788,NoShot,3.0,OptimalMoment; current_hole_y=480.00; predicted_hole_y=300.00,
1740740090594.8733,NoShot,3.0,OptimalMoment; current_hole_y=470.00; predicted_hole_y=290.00,
1740740090633.01,NoShot,3.0,OptimalMoment; current_hole_y=460.00; predicted_hole_y=280.00,
1740740090672.1516,NoShot,3.0,OptimalMoment; current_hole_y=450.00; predicted_hole_y=270.00,
1740740090715.8904,NoShot,3.0,OptimalMoment; current_hole_y=440.00; predicted_hole_y=260.00,
1740740090760.4922,NoShot,3.0,OptimalMoment; current_hole_y=430.00; predicted_hole_y=250.00,
1740740090799.833,NoShot,3.0,OptimalMoment; current_hole_y=420.00; predicted_hole_y=240.00,
1740740090874.4282,,3.0,PlayerShoot; current_hole_y=410.00; predicted_hole_y=230.00; optimal=False,Score=83.00; 
1740740092286.0803,NoShot,3.0,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1740740092325.5908,NoShot,3.0,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1740740092370.3083,,3.0,PlayerShoot; current_hole_y=70.00; predicted_hole_y=250.00; optimal=True,Score=82.00; 
1740740092415.0168,NoShot,3.0,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1740740092452.5525,NoShot,3.0,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1740740092489.932,NoShot,3.0,OptimalMoment; current_hole_y=110.00; predicted_hole_y=290.00,
1740740092530.7908,NoShot,3.0,OptimalMoment; current_hole_y=120.00; predicted_hole_y=300.00,
1740740092569.8474,NoShot,3.0,OptimalMoment; current_hole_y=130.00; predicted_hole_y=310.00,
1740740092607.0293,NoShot,3.0,OptimalMoment; current_hole_y=140.00; predicted_hole_y=320.00,
1740740092645.0774,NoShot,3.0,OptimalMoment; current_hole_y=150.00; predicted_hole_y=330.00,
1740740093486.8696,,3.0,VibrationSent,
1740740093832.9126,,3.0,VibrationSent,
1740740094231.99,,3.0,ComputerShoot,
1740740094394.6677,NoShot,3.0,OptimalMoment; current_hole_y=510.00; predicted_hole_y=330.00,
1740740094432.5762,NoShot,3.0,OptimalMoment; current_hole_y=500.00; predicted_hole_y=320.00,
1740740094469.6887,NoShot,3.0,OptimalMoment; current_hole_y=490.00; predicted_hole_y=310.00,
1740740094506.9277,NoShot,3.0,OptimalMoment; current_hole_y=480.00; predicted_hole_y=300.00,
1740740094545.8257,NoShot,3.0,OptimalMoment; current_hole_y=470.00; predicted_hole_y=290.00,
1740740094589.8938,NoShot,3.0,OptimalMoment; current_hole_y=460.00; predicted_hole_y=280.00,
1740740094627.156,NoShot,3.0,OptimalMoment; current_hole_y=450.00; predicted_hole_y=270.00,
1740740094664.3037,,3.0,PlayerShoot; current_hole_y=450.00; predicted_hole_y=270.00; optimal=True,Score=92.00; 
1740740094704.3992,NoShot,3.0,OptimalMoment; current_hole_y=430.00; predicted_hole_y=250.00,
1740740094743.2854,1,3.0,FootPedalPress,
1740740094744.0227,NoShot,3.0,OptimalMoment; current_hole_y=420.00; predicted_hole_y=240.00,
1740740096283.4194,NoShot,3.0,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1740740096322.111,NoShot,3.0,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1740740096366.0955,NoShot,3.0,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1740740096410.3315,NoShot,3.0,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1740740096447.138,NoShot,3.0,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1740740096484.3442,NoShot,3.0,OptimalMoment; current_hole_y=110.00; predicted_hole_y=290.00,
1740740096524.3562,NoShot,3.0,OptimalMoment; current_hole_y=120.00; predicted_hole_y=300.00,
1740740096563.6536,NoShot,3.0,OptimalMoment; current_hole_y=130.00; predicted_hole_y=310.00,
1740740096601.024,NoShot,3.0,OptimalMoment; current_hole_y=140.00; predicted_hole_y=320.00,
1740740096640.6865,NoShot,3.0,OptimalMoment; current_hole_y=150.00; predicted_hole_y=330.00,
1740740096719.162,,3.0,PlayerShoot; current_hole_y=160.00; predicted_hole_y=340.00; optimal=False,Score=102.00; 
1740740096916.1455,,3.0,VibrationSent,
1740740097541.9346,1,3.0,FootPedalPress,
1740740098284.1729,,3.0,ComputerShoot,
1740740098440.3306,NoShot,3.0,OptimalMoment; current_hole_y=510.00; predicted_hole_y=330.00,
1740740098484.922,NoShot,3.0,OptimalMoment; current_hole_y=500.00; predicted_hole_y=320.00,
1740740098522.4656,NoShot,3.0,OptimalMoment; current_hole_y=490.00; predicted_hole_y=310.00,
1740740098560.9978,NoShot,3.0,OptimalMoment; current_hole_y=480.00; predicted_hole_y=300.00,
