Timestamp,Response,Intensity,Experiment
1747296727126.4626,0,2,Staircase Procedure,
1747296728740.7197,1,3,Staircase Procedure,
1747296734155.9294,0,2,Staircase Procedure,
1747296734841.6658,1,3,Staircase Procedure,
1747296737768.472,1,2,Staircase Procedure,
1747296745910.3352,1,2,Staircase Procedure,
1747296750845.7346,1,2,Staircase Procedure,
1747296760778.063,1,2,Staircase Procedure,
1747296763027.8503,1,2,Staircase Procedure,
1747296767250.1475,1,2,Staircase Procedure,
1747296772831.9854,1,2,Staircase Procedure,
1747296778835.0906,1,2,Staircase Procedure,
1747296784218.0564,0,2,Staircase Procedure,
1747296784722.3894,1,3,Staircase Procedure,
1747296788941.0315,1,2,Staircase Procedure,
1747296797874.0945,1,2,Staircase Procedure,
1747296805838.791,1,2,Staircase Procedure,
1747296808881.6025,1,2,Staircase Procedure,
1747296815958.0913,1,2,Staircase Procedure,
1747296821277.0286,0,2,Staircase Procedure,
1747296839779.1929,NoShot,2.5,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1747296839817.436,NoShot,2.5,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1747296839855.6558,NoShot,2.5,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1747296839897.724,NoShot,2.5,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1747296839934.1472,NoShot,2.5,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1747296839971.4443,NoShot,2.5,OptimalMoment; current_hole_y=110.00; predicted_hole_y=290.00,
1747296840011.1646,NoShot,2.5,OptimalMoment; current_hole_y=120.00; predicted_hole_y=300.00,
1747296840050.315,NoShot,2.5,OptimalMoment; current_hole_y=130.00; predicted_hole_y=310.00,
1747296840089.183,NoShot,2.5,OptimalMoment; current_hole_y=140.00; predicted_hole_y=320.00,
1747296840127.9832,NoShot,2.5,OptimalMoment; current_hole_y=150.00; predicted_hole_y=330.00,
1747296840655.5833,1,2.5,FootPedalPress,
1747296841790.2776,,2.5,ComputerShoot,
1747296841961.31,NoShot,2.5,OptimalMoment; current_hole_y=510.00; predicted_hole_y=330.00,
1747296842000.9243,NoShot,2.5,OptimalMoment; current_hole_y=500.00; predicted_hole_y=320.00,
1747296842039.5996,NoShot,2.5,OptimalMoment; current_hole_y=490.00; predicted_hole_y=310.00,
1747296842076.9358,NoShot,2.5,OptimalMoment; current_hole_y=480.00; predicted_hole_y=300.00,
1747296842113.9294,NoShot,2.5,OptimalMoment; current_hole_y=470.00; predicted_hole_y=290.00,
1747296842151.0557,NoShot,2.5,OptimalMoment; current_hole_y=460.00; predicted_hole_y=280.00,
1747296842190.943,NoShot,2.5,OptimalMoment; current_hole_y=450.00; predicted_hole_y=270.00,
1747296842233.8315,NoShot,2.5,OptimalMoment; current_hole_y=440.00; predicted_hole_y=260.00,
1747296842272.6184,NoShot,2.5,OptimalMoment; current_hole_y=430.00; predicted_hole_y=250.00,
1747296842310.6897,NoShot,2.5,OptimalMoment; current_hole_y=420.00; predicted_hole_y=240.00,
1747296842553.5776,,2.5,PlayerShoot; current_hole_y=370.00; predicted_hole_y=190.00; optimal=False,Score=0.00; 
1747296843586.4978,,,CloseMouth,
1747296843886.4646,NoShot,2.5,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1747296843930.849,NoShot,2.5,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1747296843967.6113,NoShot,2.5,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1747296844006.5205,NoShot,2.5,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1747296844045.2222,NoShot,2.5,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1747296844083.6948,NoShot,2.5,OptimalMoment; current_hole_y=110.00; predicted_hole_y=290.00,
1747296844122.1792,NoShot,2.5,OptimalMoment; current_hole_y=120.00; predicted_hole_y=300.00,
1747296844160.8577,NoShot,2.5,OptimalMoment; current_hole_y=130.00; predicted_hole_y=310.00,
1747296844198.5513,NoShot,2.5,OptimalMoment; current_hole_y=140.00; predicted_hole_y=320.00,
1747296844236.021,NoShot,2.5,OptimalMoment; current_hole_y=150.00; predicted_hole_y=330.00,
1747296844854.6904,,2.5,PlayerShoot; current_hole_y=290.00; predicted_hole_y=470.00; optimal=False,Score=-6.00; 
1747296845916.6982,,,CloseMouth,
1747296845916.6982,,2.5,ComputerShoot,
