Timestamp,Response,Intensity,Experiment
1744720494915.7874,1,2,Staircase Procedure,
1744720498668.1094,1,2,Staircase Procedure,
1744720508739.9937,1,2,Staircase Procedure,
1744720515826.3542,1,2,Staircase Procedure,
1744720525839.9404,0,2,Staircase Procedure,
1744720530862.2349,1,3,Staircase Procedure,
1744720532832.105,1,2,Staircase Procedure,
1744720541875.0315,1,2,Staircase Procedure,
1744720543953.4507,1,2,Staircase Procedure,
1744720557865.7322,0,2,Staircase Procedure,
1744720560739.9119,1,3,Staircase Procedure,
1744720570922.2017,1,2,Staircase Procedure,
1744720581900.3208,0,2,Staircase Procedure,
1744720583032.1792,1,3,Staircase Procedure,
1744720589830.144,1,2,Staircase Procedure,
1744720595012.138,1,2,Staircase Procedure,
1744720601844.8208,1,2,Staircase Procedure,
1744720603168.3066,1,2,Staircase Procedure,
1744720610059.178,1,2,Staircase Procedure,
1744720615078.9658,0,2,Staircase Procedure,
1744720626040.2566,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1744720626078.4763,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1744720626116.9275,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1744720626156.4846,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1744720626199.9636,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1744720626243.6729,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=110.00; predicted_hole_y=290.00,
1744720626280.6072,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=120.00; predicted_hole_y=300.00,
1744720626319.5024,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=130.00; predicted_hole_y=310.00,
1744720626358.4004,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=140.00; predicted_hole_y=320.00,
1744720626395.3254,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=150.00; predicted_hole_y=330.00,
1744720626885.917,,2.4285714285714284,PlayerShoot; current_hole_y=270.00; predicted_hole_y=450.00; optimal=False,Score=0.00; 
1744720627947.2876,,2.4285714285714284,ComputerShoot,
1744720628119.2568,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=510.00; predicted_hole_y=330.00,
1744720628163.4734,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=500.00; predicted_hole_y=320.00,
1744720628206.7566,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=490.00; predicted_hole_y=310.00,
1744720628243.9294,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=480.00; predicted_hole_y=300.00,
1744720628284.7925,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=470.00; predicted_hole_y=290.00,
1744720628322.0566,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=460.00; predicted_hole_y=280.00,
1744720628360.4482,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=450.00; predicted_hole_y=270.00,
1744720628404.2917,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=440.00; predicted_hole_y=260.00,
1744720628442.6748,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=430.00; predicted_hole_y=250.00,
1744720628480.4307,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=420.00; predicted_hole_y=240.00,
1744720628604.811,,2.4285714285714284,PlayerShoot; current_hole_y=400.00; predicted_hole_y=220.00; optimal=False,Score=-1.00; 
1744720629963.7332,,2.4285714285714284,PlayerShoot; current_hole_y=50.00; predicted_hole_y=230.00; optimal=False,Score=-7.00; 
1744720630005.0479,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1744720630043.3403,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1744720630082.7595,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1744720630127.4136,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1744720630171.4937,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=110.00; predicted_hole_y=290.00,
1744720630216.0493,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=120.00; predicted_hole_y=300.00,
1744720630253.5715,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=130.00; predicted_hole_y=310.00,
1744720630291.2766,,2.4285714285714284,VibrationSent,
1744720630291.9795,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=140.00; predicted_hole_y=320.00,
1744720630328.869,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=150.00; predicted_hole_y=330.00,
1744720631294.4407,,2.4285714285714284,VibrationSent,
1744720631977.9731,,2.4285714285714284,ComputerShoot,
1744720632136.4453,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=510.00; predicted_hole_y=330.00,
1744720632175.7922,1,2.4285714285714284,FootPedalPress,
1744720632175.7922,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=500.00; predicted_hole_y=320.00,
1744720632213.851,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=490.00; predicted_hole_y=310.00,
1744720632252.675,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=480.00; predicted_hole_y=300.00,
1744720632292.9436,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=470.00; predicted_hole_y=290.00,
1744720632338.6094,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=460.00; predicted_hole_y=280.00,
1744720632381.6726,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=450.00; predicted_hole_y=270.00,
1744720632419.5312,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=440.00; predicted_hole_y=260.00,
1744720632461.0676,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=430.00; predicted_hole_y=250.00,
1744720632499.1765,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=420.00; predicted_hole_y=240.00,
1744720632770.048,,2.4285714285714284,PlayerShoot; current_hole_y=360.00; predicted_hole_y=180.00; optimal=False,Score=-8.00; 
1744720634000.6357,,2.4285714285714284,PlayerShoot; current_hole_y=60.00; predicted_hole_y=220.00; optimal=False,Score=-14.00; 
1744720634042.8882,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1744720634081.149,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1744720634120.6296,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1744720634160.9563,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1744720634199.132,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1744720634237.8037,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=110.00; predicted_hole_y=290.00,
1744720634277.5737,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=120.00; predicted_hole_y=300.00,
1744720634316.0776,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=130.00; predicted_hole_y=310.00,
1744720634353.2388,NoShot,2.4285714285714284,OptimalMoment; current_hole_y=140.00; predicted_hole_y=320.00,
