Timestamp,Response,Intensity,Experiment
1741082585103.4587,0,2,Staircase Procedure,
1741082595108.667,0,3,Staircase Procedure,
1741082598503.3877,1,4,Staircase Procedure,
1741082605091.1873,0,3,Staircase Procedure,
1741082609902.0125,1,4,Staircase Procedure,
1741082624121.476,0,3,Staircase Procedure,
1741082624798.324,1,4,Staircase Procedure,
1741082636159.4797,0,3,Staircase Procedure,
1741082636771.6882,1,4,Staircase Procedure,
1741082645205.5417,0,3,Staircase Procedure,
1741082646854.446,1,4,Staircase Procedure,
1741082661211.0337,0,3,Staircase Procedure,
1741082666849.4028,1,4,Staircase Procedure,
1741082674211.3823,0,3,Staircase Procedure,
1741082676858.3564,1,4,Staircase Procedure,
1741082687216.659,0,3,Staircase Procedure,
1741082691842.565,1,4,Staircase Procedure,
1741082697222.9612,0,3,Staircase Procedure,
1741082697829.942,1,4,Staircase Procedure,
1741082711249.629,0,3,Staircase Procedure,
1741082748265.9358,NoShot,3.5,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1741082748320.9883,NoShot,3.5,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1741082748359.36,NoShot,3.5,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1741082748397.9749,NoShot,3.5,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1741082748439.4182,NoShot,3.5,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1741082748479.7195,NoShot,3.5,OptimalMoment; current_hole_y=110.00; predicted_hole_y=290.00,
1741082748517.8235,NoShot,3.5,OptimalMoment; current_hole_y=120.00; predicted_hole_y=300.00,
1741082748556.8713,NoShot,3.5,OptimalMoment; current_hole_y=130.00; predicted_hole_y=310.00,
1741082748594.949,NoShot,3.5,OptimalMoment; current_hole_y=140.00; predicted_hole_y=320.00,
1741082748632.621,NoShot,3.5,OptimalMoment; current_hole_y=150.00; predicted_hole_y=330.00,
1741082750208.9326,,3.5,ComputerShoot,
1741082750365.0469,NoShot,3.5,OptimalMoment; current_hole_y=510.00; predicted_hole_y=330.00,
1741082750408.3877,NoShot,3.5,OptimalMoment; current_hole_y=500.00; predicted_hole_y=320.00,
1741082750452.2444,NoShot,3.5,OptimalMoment; current_hole_y=490.00; predicted_hole_y=310.00,
1741082750490.3188,NoShot,3.5,OptimalMoment; current_hole_y=480.00; predicted_hole_y=300.00,
1741082750528.889,NoShot,3.5,OptimalMoment; current_hole_y=470.00; predicted_hole_y=290.00,
1741082750566.1965,NoShot,3.5,OptimalMoment; current_hole_y=460.00; predicted_hole_y=280.00,
1741082750604.3105,NoShot,3.5,OptimalMoment; current_hole_y=450.00; predicted_hole_y=270.00,
1741082750644.5154,NoShot,3.5,OptimalMoment; current_hole_y=440.00; predicted_hole_y=260.00,
1741082750683.276,NoShot,3.5,OptimalMoment; current_hole_y=430.00; predicted_hole_y=250.00,
1741082750720.1086,NoShot,3.5,OptimalMoment; current_hole_y=420.00; predicted_hole_y=240.00,
1741082751277.8616,,3.5,PlayerShoot; current_hole_y=290.00; predicted_hole_y=110.00; optimal=False,Score=-5.00; 
1741082752255.3762,NoShot,3.5,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1741082752299.1653,NoShot,3.5,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1741082752344.042,NoShot,3.5,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1741082752387.6843,NoShot,3.5,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1741082752424.9243,NoShot,3.5,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1741082752465.0432,NoShot,3.5,OptimalMoment; current_hole_y=110.00; predicted_hole_y=290.00,
1741082752506.7615,NoShot,3.5,OptimalMoment; current_hole_y=120.00; predicted_hole_y=300.00,
1741082752544.6562,NoShot,3.5,OptimalMoment; current_hole_y=130.00; predicted_hole_y=310.00,
1741082752582.1028,NoShot,3.5,OptimalMoment; current_hole_y=140.00; predicted_hole_y=320.00,
1741082752620.0261,NoShot,3.5,OptimalMoment; current_hole_y=150.00; predicted_hole_y=330.00,
1741082753624.1714,,3.5,PlayerShoot; current_hole_y=380.00; predicted_hole_y=540.00; optimal=False,Score=-6.00; 
1741082754272.8008,,3.5,ComputerShoot,
1741082754433.194,NoShot,3.5,OptimalMoment; current_hole_y=510.00; predicted_hole_y=330.00,
1741082754470.6658,NoShot,3.5,OptimalMoment; current_hole_y=500.00; predicted_hole_y=320.00,
1741082754511.5203,NoShot,3.5,OptimalMoment; current_hole_y=490.00; predicted_hole_y=310.00,
1741082754549.2378,NoShot,3.5,OptimalMoment; current_hole_y=480.00; predicted_hole_y=300.00,
1741082754587.8574,NoShot,3.5,OptimalMoment; current_hole_y=470.00; predicted_hole_y=290.00,
1741082754625.849,NoShot,3.5,OptimalMoment; current_hole_y=460.00; predicted_hole_y=280.00,
1741082754662.8655,NoShot,3.5,OptimalMoment; current_hole_y=450.00; predicted_hole_y=270.00,
1741082754700.9268,NoShot,3.5,OptimalMoment; current_hole_y=440.00; predicted_hole_y=260.00,
1741082754745.2856,NoShot,3.5,OptimalMoment; current_hole_y=430.00; predicted_hole_y=250.00,
1741082754785.1719,NoShot,3.5,OptimalMoment; current_hole_y=420.00; predicted_hole_y=240.00,
1741082755727.5054,,3.5,PlayerShoot; current_hole_y=200.00; predicted_hole_y=80.00; optimal=False,Score=-12.00; 
1741082755936.2856,,3.5,VibrationSent,
1741082756333.91,NoShot,3.5,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1741082756371.736,NoShot,3.5,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1741082756408.7693,NoShot,3.5,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1741082756449.2515,NoShot,3.5,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1741082756493.3796,NoShot,3.5,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1741082756537.7815,NoShot,3.5,OptimalMoment; current_hole_y=110.00; predicted_hole_y=290.00,
1741082756581.5554,NoShot,3.5,OptimalMoment; current_hole_y=120.00; predicted_hole_y=300.00,
1741082756619.9182,NoShot,3.5,OptimalMoment; current_hole_y=130.00; predicted_hole_y=310.00,
1741082756656.6812,NoShot,3.5,OptimalMoment; current_hole_y=140.00; predicted_hole_y=320.00,
1741082756694.063,NoShot,3.5,OptimalMoment; current_hole_y=150.00; predicted_hole_y=330.00,
1741082757640.4739,,3.5,PlayerShoot; current_hole_y=370.00; predicted_hole_y=550.00; optimal=False,Score=-13.00; 
1741082757801.557,,3.5,VibrationSent,
1741082758313.7322,,3.5,ComputerShoot,
1741082758483.6938,NoShot,3.5,OptimalMoment; current_hole_y=510.00; predicted_hole_y=330.00,
1741082758527.6555,NoShot,3.5,OptimalMoment; current_hole_y=500.00; predicted_hole_y=320.00,
1741082758566.6804,NoShot,3.5,OptimalMoment; current_hole_y=490.00; predicted_hole_y=310.00,
1741082758604.817,NoShot,3.5,OptimalMoment; current_hole_y=480.00; predicted_hole_y=300.00,
1741082758642.591,NoShot,3.5,OptimalMoment; current_hole_y=470.00; predicted_hole_y=290.00,
1741082758680.4243,NoShot,3.5,OptimalMoment; current_hole_y=460.00; predicted_hole_y=280.00,
1741082758717.7095,NoShot,3.5,OptimalMoment; current_hole_y=450.00; predicted_hole_y=270.00,
1741082758757.8586,NoShot,3.5,OptimalMoment; current_hole_y=440.00; predicted_hole_y=260.00,
1741082758798.5938,NoShot,3.5,OptimalMoment; current_hole_y=430.00; predicted_hole_y=250.00,
1741082758835.5261,NoShot,3.5,OptimalMoment; current_hole_y=420.00; predicted_hole_y=240.00,
1741082759505.9697,,3.5,VibrationSent,
1741082759505.9697,,3.5,PlayerShoot; current_hole_y=270.00; predicted_hole_y=90.00; optimal=False,Score=-19.00; 
1741082760397.5657,NoShot,3.5,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1741082760434.2397,NoShot,3.5,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1741082760471.6196,NoShot,3.5,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1741082760511.6262,NoShot,3.5,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1741082760555.89,NoShot,3.5,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1741082760600.3137,,3.5,PlayerShoot; current_hole_y=100.00; predicted_hole_y=280.00; optimal=True,Score=-20.00; 
1741082760640.3728,NoShot,3.5,OptimalMoment; current_hole_y=120.00; predicted_hole_y=300.00,
1741082760679.9768,NoShot,3.5,OptimalMoment; current_hole_y=130.00; predicted_hole_y=310.00,
1741082760717.703,NoShot,3.5,OptimalMoment; current_hole_y=140.00; predicted_hole_y=320.00,
1741082760754.8008,NoShot,3.5,OptimalMoment; current_hole_y=150.00; predicted_hole_y=330.00,
1741082761329.5886,,3.5,VibrationSent,
1741082761679.2725,,3.5,VibrationSent,
1741082762331.4973,,3.5,ComputerShoot,
1741082762507.988,NoShot,3.5,OptimalMoment; current_hole_y=510.00; predicted_hole_y=330.00,
1741082762553.4548,NoShot,3.5,OptimalMoment; current_hole_y=500.00; predicted_hole_y=320.00,
1741082762590.7212,NoShot,3.5,OptimalMoment; current_hole_y=490.00; predicted_hole_y=310.00,
1741082762628.5378,NoShot,3.5,OptimalMoment; current_hole_y=480.00; predicted_hole_y=300.00,
1741082762666.4368,NoShot,3.5,OptimalMoment; current_hole_y=470.00; predicted_hole_y=290.00,
1741082762704.6987,NoShot,3.5,OptimalMoment; current_hole_y=460.00; predicted_hole_y=280.00,
1741082762741.467,NoShot,3.5,OptimalMoment; current_hole_y=450.00; predicted_hole_y=270.00,
1741082762778.559,NoShot,3.5,OptimalMoment; current_hole_y=440.00; predicted_hole_y=260.00,
1741082763145.05,NoShot,3.5,OptimalMoment; current_hole_y=430.00; predicted_hole_y=250.00,
1741082763183.4653,NoShot,3.5,OptimalMoment; current_hole_y=420.00; predicted_hole_y=240.00,
1741082764761.8806,NoShot,3.5,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1741082764799.137,NoShot,3.5,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1741082764837.3562,NoShot,3.5,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1741082764879.8276,NoShot,3.5,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1741082764923.999,NoShot,3.5,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1741082764968.4858,NoShot,3.5,OptimalMoment; current_hole_y=110.00; predicted_hole_y=290.00,
1741082765007.1436,NoShot,3.5,OptimalMoment; current_hole_y=120.00; predicted_hole_y=300.00,
1741082765044.0505,NoShot,3.5,OptimalMoment; current_hole_y=130.00; predicted_hole_y=310.00,
1741082765081.677,NoShot,3.5,OptimalMoment; current_hole_y=140.00; predicted_hole_y=320.00,
1741082765118.774,NoShot,3.5,OptimalMoment; current_hole_y=150.00; predicted_hole_y=330.00,
1741082765240.3347,,3.5,PlayerShoot; current_hole_y=170.00; predicted_hole_y=350.00; optimal=False,Score=-15.00; 
1741082766757.2925,,3.5,ComputerShoot,
1741082766914.9917,NoShot,3.5,OptimalMoment; current_hole_y=510.00; predicted_hole_y=330.00,
1741082766958.7312,NoShot,3.5,OptimalMoment; current_hole_y=500.00; predicted_hole_y=320.00,
1741082767003.6992,NoShot,3.5,OptimalMoment; current_hole_y=490.00; predicted_hole_y=310.00,
1741082767042.0066,NoShot,3.5,OptimalMoment; current_hole_y=480.00; predicted_hole_y=300.00,
1741082767080.9912,NoShot,3.5,OptimalMoment; current_hole_y=470.00; predicted_hole_y=290.00,
1741082767120.1958,NoShot,3.5,OptimalMoment; current_hole_y=460.00; predicted_hole_y=280.00,
1741082767164.214,NoShot,3.5,OptimalMoment; current_hole_y=450.00; predicted_hole_y=270.00,
1741082767207.941,,3.5,PlayerShoot; current_hole_y=450.00; predicted_hole_y=270.00; optimal=True,Score=-16.00; 
1741082767250.7942,NoShot,3.5,OptimalMoment; current_hole_y=430.00; predicted_hole_y=250.00,
1741082767289.824,NoShot,3.5,OptimalMoment; current_hole_y=420.00; predicted_hole_y=240.00,
1741082768827.169,NoShot,3.5,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1741082768864.1326,NoShot,3.5,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1741082768903.0117,NoShot,3.5,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1741082768941.8271,NoShot,3.5,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1741082768985.5269,NoShot,3.5,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1741082769029.2812,NoShot,3.5,OptimalMoment; current_hole_y=110.00; predicted_hole_y=290.00,
1741082769066.2383,NoShot,3.5,OptimalMoment; current_hole_y=120.00; predicted_hole_y=300.00,
1741082769104.7932,NoShot,3.5,OptimalMoment; current_hole_y=130.00; predicted_hole_y=310.00,
1741082769142.1968,NoShot,3.5,OptimalMoment; current_hole_y=140.00; predicted_hole_y=320.00,
1741082769181.0725,,3.5,PlayerShoot; current_hole_y=140.00; predicted_hole_y=320.00; optimal=True,Score=-11.00; 
1741082769866.663,,3.5,VibrationSent,
1741082769910.6284,,3.5,VibrationSent,
1741082769947.979,,,CloseMouth,
1741082770819.69,,3.5,ComputerShoot,
1741082770977.3042,NoShot,3.5,OptimalMoment; current_hole_y=510.00; predicted_hole_y=330.00,
1741082771021.0474,NoShot,3.5,OptimalMoment; current_hole_y=500.00; predicted_hole_y=320.00,
1741082771065.7437,NoShot,3.5,OptimalMoment; current_hole_y=490.00; predicted_hole_y=310.00,
1741082771102.897,,3.5,VibrationSent,
1741082771103.6497,NoShot,3.5,OptimalMoment; current_hole_y=480.00; predicted_hole_y=300.00,
1741082771141.6665,NoShot,3.5,OptimalMoment; current_hole_y=470.00; predicted_hole_y=290.00,
1741082771182.8816,NoShot,3.5,OptimalMoment; current_hole_y=460.00; predicted_hole_y=280.00,
1741082771222.1167,NoShot,3.5,OptimalMoment; current_hole_y=450.00; predicted_hole_y=270.00,
1741082771266.4429,NoShot,3.5,OptimalMoment; current_hole_y=440.00; predicted_hole_y=260.00,
1741082771310.577,NoShot,3.5,OptimalMoment; current_hole_y=430.00; predicted_hole_y=250.00,
1741082771348.3623,NoShot,3.5,OptimalMoment; current_hole_y=420.00; predicted_hole_y=240.00,
1741082771631.9663,,3.5,PlayerShoot; current_hole_y=360.00; predicted_hole_y=180.00; optimal=False,Score=-1.00; 
1741082772875.0002,NoShot,3.5,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1741082772911.9277,NoShot,3.5,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1741082772952.76,NoShot,3.5,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1741082772996.4592,NoShot,3.5,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1741082773041.2517,NoShot,3.5,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1741082773084.1243,NoShot,3.5,OptimalMoment; current_hole_y=110.00; predicted_hole_y=290.00,
1741082773125.872,NoShot,3.5,OptimalMoment; current_hole_y=120.00; predicted_hole_y=300.00,
1741082773164.9775,NoShot,3.5,OptimalMoment; current_hole_y=130.00; predicted_hole_y=310.00,
1741082773203.1123,NoShot,3.5,OptimalMoment; current_hole_y=140.00; predicted_hole_y=320.00,
1741082773241.3179,NoShot,3.5,OptimalMoment; current_hole_y=150.00; predicted_hole_y=330.00,
1741082773280.5034,,3.5,PlayerShoot; current_hole_y=150.00; predicted_hole_y=330.00; optimal=True,Score=-7.00; 
1741082774059.2522,,3.5,VibrationSent,
1741082774802.7117,,3.5,ComputerShoot,
1741082774914.9707,,3.5,VibrationSent,
1741082774952.922,NoShot,3.5,OptimalMoment; current_hole_y=510.00; predicted_hole_y=330.00,
1741082774996.68,NoShot,3.5,OptimalMoment; current_hole_y=500.00; predicted_hole_y=320.00,
1741082775040.7866,NoShot,3.5,OptimalMoment; current_hole_y=490.00; predicted_hole_y=310.00,
1741082775080.217,NoShot,3.5,OptimalMoment; current_hole_y=480.00; predicted_hole_y=300.00,
1741082775117.2087,NoShot,3.5,OptimalMoment; current_hole_y=470.00; predicted_hole_y=290.00,
1741082775155.9626,NoShot,3.5,OptimalMoment; current_hole_y=460.00; predicted_hole_y=280.00,
1741082775194.0518,NoShot,3.5,OptimalMoment; current_hole_y=450.00; predicted_hole_y=270.00,
1741082775231.797,NoShot,3.5,OptimalMoment; current_hole_y=440.00; predicted_hole_y=260.00,
1741082775272.1194,NoShot,3.5,OptimalMoment; current_hole_y=430.00; predicted_hole_y=250.00,
1741082775311.9355,NoShot,3.5,OptimalMoment; current_hole_y=420.00; predicted_hole_y=240.00,
1741082775912.2292,1,3.5,FootPedalPress,
1741082776857.9712,NoShot,3.5,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1741082776896.3638,NoShot,3.5,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1741082776935.216,NoShot,3.5,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1741082776971.9543,NoShot,3.5,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1741082777009.7761,NoShot,3.5,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1741082777053.3635,NoShot,3.5,OptimalMoment; current_hole_y=110.00; predicted_hole_y=290.00,
1741082777098.3992,NoShot,3.5,OptimalMoment; current_hole_y=120.00; predicted_hole_y=300.00,
1741082777137.0876,NoShot,3.5,OptimalMoment; current_hole_y=130.00; predicted_hole_y=310.00,
1741082777174.589,NoShot,3.5,OptimalMoment; current_hole_y=140.00; predicted_hole_y=320.00,
1741082777212.1274,NoShot,3.5,OptimalMoment; current_hole_y=150.00; predicted_hole_y=330.00,
1741082777334.0513,,3.5,PlayerShoot; current_hole_y=170.00; predicted_hole_y=350.00; optimal=False,Score=-2.00; 
1741082778849.4417,,3.5,ComputerShoot,
1741082779003.9949,NoShot,3.5,OptimalMoment; current_hole_y=510.00; predicted_hole_y=330.00,
1741082779042.4397,NoShot,3.5,OptimalMoment; current_hole_y=500.00; predicted_hole_y=320.00,
