Timestamp,Response,Intensity,Experiment
1741083786848.952,0,2,Staircase Procedure,
1741083791876.2197,0,3,Staircase Procedure,
1741083796903.1965,1,4,Staircase Procedure,
1741083809889.6333,0,3,Staircase Procedure,
1741083813509.3594,1,4,Staircase Procedure,
1741083819886.6921,0,3,Staircase Procedure,
1741083820566.0518,1,4,Staircase Procedure,
1741083829907.377,0,3,Staircase Procedure,
1741083833584.0522,1,4,Staircase Procedure,
1741083846954.9294,0,3,Staircase Procedure,
1741083851553.1682,1,4,Staircase Procedure,
1741083859941.6755,0,3,Staircase Procedure,
1741083860685.5007,1,4,Staircase Procedure,
1741083868960.0386,0,3,Staircase Procedure,
1741083874524.2227,1,4,Staircase Procedure,
1741083885996.6636,0,3,Staircase Procedure,
1741083886952.2073,1,4,Staircase Procedure,
1741083893601.7468,1,3,Staircase Procedure,
1741083898633.874,0,2,Staircase Procedure,
1741083907634.8616,0,3,Staircase Procedure,
1741083926538.4458,NoShot,3.4,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1741083926575.3875,NoShot,3.4,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1741083926614.4343,NoShot,3.4,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1741083926655.5881,NoShot,3.4,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1741083926692.3682,NoShot,3.4,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1741083926729.7651,NoShot,3.4,OptimalMoment; current_hole_y=110.00; predicted_hole_y=290.00,
1741083926768.9846,NoShot,3.4,OptimalMoment; current_hole_y=120.00; predicted_hole_y=300.00,
1741083926807.5361,NoShot,3.4,OptimalMoment; current_hole_y=130.00; predicted_hole_y=310.00,
1741083926845.2039,NoShot,3.4,OptimalMoment; current_hole_y=140.00; predicted_hole_y=320.00,
1741083926882.6753,NoShot,3.4,OptimalMoment; current_hole_y=150.00; predicted_hole_y=330.00,
1741083928419.8008,,3.4,ComputerShoot,
1741083928573.017,NoShot,3.4,OptimalMoment; current_hole_y=510.00; predicted_hole_y=330.00,
1741083928610.7769,NoShot,3.4,OptimalMoment; current_hole_y=500.00; predicted_hole_y=320.00,
1741083928648.463,NoShot,3.4,OptimalMoment; current_hole_y=490.00; predicted_hole_y=310.00,
1741083928686.8005,NoShot,3.4,OptimalMoment; current_hole_y=480.00; predicted_hole_y=300.00,
1741083928723.5962,NoShot,3.4,OptimalMoment; current_hole_y=470.00; predicted_hole_y=290.00,
1741083928761.1062,,3.4,PlayerShoot; current_hole_y=470.00; predicted_hole_y=290.00; optimal=True,Score=0.00; 
1741083928798.8406,NoShot,3.4,OptimalMoment; current_hole_y=450.00; predicted_hole_y=270.00,
1741083928835.934,NoShot,3.4,OptimalMoment; current_hole_y=440.00; predicted_hole_y=260.00,
1741083928873.1306,NoShot,3.4,OptimalMoment; current_hole_y=430.00; predicted_hole_y=250.00,
1741083928911.41,NoShot,3.4,OptimalMoment; current_hole_y=420.00; predicted_hole_y=240.00,
1741083930376.0464,NoShot,3.4,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
