Timestamp,Response,Intensity,Experiment
1744880538257.8687,0,2,Staircase Procedure,
1744880539545.706,1,3,Staircase Procedure,
1744880546902.8896,1,2,Staircase Procedure,
1744880552480.143,1,2,Staircase Procedure,
1744880555419.2922,1,2,Staircase Procedure,
1744880560462.2017,1,2,Staircase Procedure,
1744880568385.7751,1,2,Staircase Procedure,
1744880578324.0203,1,2,Staircase Procedure,
1744880584152.2341,1,2,Staircase Procedure,
1744880589080.7236,1,2,Staircase Procedure,
1744880593122.224,1,2,Staircase Procedure,
1744880602153.3496,1,2,Staircase Procedure,
1744880607317.1733,0,2,Staircase Procedure,
1744880611195.7463,1,3,Staircase Procedure,
1744880618200.609,1,2,Staircase Procedure,
1744880624249.8413,1,2,Staircase Procedure,
1744880629176.1414,1,2,Staircase Procedure,
1744880635148.1387,1,2,Staircase Procedure,
1744880645181.173,1,2,Staircase Procedure,
1744880648782.027,1,2,Staircase Procedure,
1744880667799.243,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1744880667849.8726,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1744880667887.1465,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1744880667928.0305,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1744880667971.5374,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1744880668015.378,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=110.00; predicted_hole_y=290.00,
1744880668054.8438,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=120.00; predicted_hole_y=300.00,
1744880668093.18,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=130.00; predicted_hole_y=310.00,
1744880668130.2173,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=140.00; predicted_hole_y=320.00,
1744880668167.6687,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=150.00; predicted_hole_y=330.00,
1744880669780.3027,,2.6666666666666665,ComputerShoot,
1744880669946.037,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=510.00; predicted_hole_y=330.00,
1744880669989.7314,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=500.00; predicted_hole_y=320.00,
1744880670031.3372,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=490.00; predicted_hole_y=310.00,
1744880670068.2776,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=480.00; predicted_hole_y=300.00,
1744880670105.5488,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=470.00; predicted_hole_y=290.00,
1744880670146.7368,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=460.00; predicted_hole_y=280.00,
1744880670190.4153,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=450.00; predicted_hole_y=270.00,
1744880670228.1797,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=440.00; predicted_hole_y=260.00,
1744880670266.2883,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=430.00; predicted_hole_y=250.00,
1744880670302.7788,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=420.00; predicted_hole_y=240.00,
1744880671785.1333,,,CloseMouth,
1744880671861.3252,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=60.00; predicted_hole_y=240.00,
1744880671906.4763,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=70.00; predicted_hole_y=250.00,
1744880671949.2793,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=80.00; predicted_hole_y=260.00,
1744880671993.9084,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=90.00; predicted_hole_y=270.00,
1744880672038.0005,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=100.00; predicted_hole_y=280.00,
1744880672081.39,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=110.00; predicted_hole_y=290.00,
1744880672120.52,NoShot,2.6666666666666665,OptimalMoment; current_hole_y=120.00; predicted_hole_y=300.00,
